compound_id,external_id,annotations
25323,CHEBI:74000,"phosphatidylcholine 32:1
"
25323,LMGP01010566,"Diacylglycerophosphocholines
"
25324,CHEBI:73000,"phosphatidylcholine 34:0
"
25324,LMGP01010573,"Diacylglycerophosphocholines
"
25325,LMGP01010576,"Diacylglycerophosphocholines
"
25326,CHEBI:73001,"phosphatidylcholine 34:1
"
25326,LMGP01010005,"Diacylglycerophosphocholines
"
25327,CHEBI:73002,"phosphatidylcholine 34:2
"
25327,LMGP01010594,"Diacylglycerophosphocholines
"
25328,LMGP01010598,"Diacylglycerophosphocholines
"
25329,LMGP01010601,"Diacylglycerophosphocholines
"
25330,LMGP01010603,"Diacylglycerophosphocholines
"
25331,LMGP01010616,"Diacylglycerophosphocholines
"
25332,LMGP01011468,"Diacylglycerophosphocholines
"
25333,LMGP01011469,"Diacylglycerophosphocholines
"
25334,LMGP01010622,"Diacylglycerophosphocholines
"
25335,LMGP01010627,"Diacylglycerophosphocholines
"
25339,LMGP01010636,"Diacylglycerophosphocholines
"
25340,LMGP01010638,"Diacylglycerophosphocholines
"
25341,LMGP01011472,"Diacylglycerophosphocholines
"
25342,LMGP01010642,"Diacylglycerophosphocholines
"
25344,LMGP01010647,"Diacylglycerophosphocholines
"
25346,LMGP01010657,"Diacylglycerophosphocholines
"
25347,LMGP01010659,"Diacylglycerophosphocholines
"
25352,LMGP01011475,"Diacylglycerophosphocholines
"
25353,LMGP01011476,"Diacylglycerophosphocholines
"
25354,LMGP01011477,"Diacylglycerophosphocholines
"
25355,LMGP01011479,"Diacylglycerophosphocholines
"
25356,LMGP01010684,"Diacylglycerophosphocholines
"
25357,LMGP01011483,"Diacylglycerophosphocholines
"
25358,LMGP01010687,"Diacylglycerophosphocholines
"
25359,LMGP01010688,"Diacylglycerophosphocholines
"
25360,LMGP01010690,"Diacylglycerophosphocholines
"
25361,LMGP01011484,"Diacylglycerophosphocholines
"
25362,LMGP01011485,"Diacylglycerophosphocholines
"
25363,LMGP01010692,"Diacylglycerophosphocholines
"
25364,LMGP01011488,"Diacylglycerophosphocholines
"
25365,LMGP01011489,"Diacylglycerophosphocholines
"
25366,LMGP01011490,"Diacylglycerophosphocholines
"
25367,LMGP01012138,"Diacylglycerophosphocholines
"
25368,LMGP01011491,"Diacylglycerophosphocholines
"
25369,LMGP01010695,"Diacylglycerophosphocholines
"
25370,LMGP01012139,"Diacylglycerophosphocholines
"
25371,LMGP01011492,"Diacylglycerophosphocholines
"
25372,LMGP01011494,"Diacylglycerophosphocholines
"
25374,CHEBI:74479,"phosphatidylcholine 38:3
"
25374,LMGP01011496,"Diacylglycerophosphocholines
"
25375,LMGP01011497,"Diacylglycerophosphocholines
"
25378,LMGP01012141,"Diacylglycerophosphocholines
"
25380,LMGP01012142,"Diacylglycerophosphocholines
"
25385,LMGP01010739,"Diacylglycerophosphocholines
"
25386,LMGP01011582,"Diacylglycerophosphocholines
"
25387,LMGP01011583,"Diacylglycerophosphocholines
"
25388,CHEBI:75026,"phosphatidylcholine 34:0
"
25388,LMGP01010742,"Diacylglycerophosphocholines
"
25389,LMGP01010744,"Diacylglycerophosphocholines
"
25390,LMGP01010006,"Diacylglycerophosphocholines
"
25391,LMGP01010750,"Diacylglycerophosphocholines
"
25392,CHEBI:75034,"phosphatidylcholine 36:1
"
25392,LMGP01010761,"Diacylglycerophosphocholines
"
25393,CHEBI:77708,"1,2-diacyl-sn-glycero-3-phosphocholine
"
25393,LMGP01010768,"Diacylglycerophosphocholines
"
25394,LMGP01011588,"Diacylglycerophosphocholines
"
25395,CHEBI:78022,"1,2-diacyl-sn-glycero-3-phosphocholine
"
25395,LMGP01011589,"Diacylglycerophosphocholines
"
25396,LMGP01010773,"Diacylglycerophosphocholines
"
25397,LMGP01010781,"Diacylglycerophosphocholines
"
25398,LMGP01010783,"Diacylglycerophosphocholines
"
25399,LMGP01010788,"Diacylglycerophosphocholines
"
25400,LMGP01010796,"Diacylglycerophosphocholines
"
25401,LMGP01010799,"Diacylglycerophosphocholines
"
25402,CHEBI:74965,"1,2-diacyl-sn-glycero-3-phosphocholine
phosphatidylcholine 38:4
"
25402,LMGP01010802,"Diacylglycerophosphocholines
"
25403,LMGP01012144,"Diacylglycerophosphocholines
"
25404,LMGP01010805,"Diacylglycerophosphocholines
"
25405,LMGP01010809,"Diacylglycerophosphocholines
"
25406,LMGP01010811,"Diacylglycerophosphocholines
"
25407,LMGP01011594,"Diacylglycerophosphocholines
"
25408,LMGP01010813,"Diacylglycerophosphocholines
"
25409,CHEBI:73865,"phosphatidylcholine 40:5
"
25409,LMGP01010816,"Diacylglycerophosphocholines
"
25410,LMGP01010818,"Diacylglycerophosphocholines
"
25411,LMGP01010821,"Diacylglycerophosphocholines
"
25412,LMGP01010825,"Diacylglycerophosphocholines
"
25413,LMGP01010826,"Diacylglycerophosphocholines
"
25418,LMGP01012145,"Diacylglycerophosphocholines
"
25421,LMGP01012146,"Diacylglycerophosphocholines
"
25422,LMGP01012147,"Diacylglycerophosphocholines
"
25423,LMGP01010840,"Diacylglycerophosphocholines
"
25424,LMGP01010841,"Diacylglycerophosphocholines
"
25425,LMGP01012148,"Diacylglycerophosphocholines
"
25426,LMGP01012149,"Diacylglycerophosphocholines
"
25427,LMGP01012150,"Diacylglycerophosphocholines
"
25428,LMGP01012151,"Diacylglycerophosphocholines
"
25429,LMGP01012152,"Diacylglycerophosphocholines
"
25432,LMGP01012153,"Diacylglycerophosphocholines
"
25433,LMGP01012154,"Diacylglycerophosphocholines
"
25434,LMGP01012155,"Diacylglycerophosphocholines
"
25435,LMGP01012156,"Diacylglycerophosphocholines
"
25436,LMGP01012157,"Diacylglycerophosphocholines
"
25437,LMGP01010844,"Diacylglycerophosphocholines
"
25438,LMGP01010845,"Diacylglycerophosphocholines
"
25439,LMGP01012158,"Diacylglycerophosphocholines
"
25440,LMGP01012159,"Diacylglycerophosphocholines
"
25441,LMGP01012160,"Diacylglycerophosphocholines
"
25443,CHEBI:73868,"phosphatidylcholine 40:6
"
25443,LMGP01010846,"Diacylglycerophosphocholines
"
25445,LMGP01012161,"Diacylglycerophosphocholines
"
25446,LMGP01012162,"Diacylglycerophosphocholines
"
25451,LMGP01010882,"Diacylglycerophosphocholines
"
25452,LMGP01011597,"Diacylglycerophosphocholines
"
25453,LMGP01011598,"Diacylglycerophosphocholines
"
25454,CHEBI:74667,"phosphatidylcholine 34:1
"
25454,LMGP01010884,"Diacylglycerophosphocholines
"
25455,LMGP01010887,"Diacylglycerophosphocholines
"
25456,CHEBI:76073,"phosphatidylcholine 36:1
"
25456,LMGP01010888,"Diacylglycerophosphocholines
"
25457,LMGP01012163,"Diacylglycerophosphocholines
"
25458,CHEBI:74670,"1,2-diacyl-sn-glycero-3-phosphocholine
"
25458,LMGP01010895,"Diacylglycerophosphocholines
"
25459,LMGP01011603,"Diacylglycerophosphocholines
"
25460,LMGP01010898,"Diacylglycerophosphocholines
"
25461,LMGP01011604,"Diacylglycerophosphocholines
"
25462,LMGP01010902,"Diacylglycerophosphocholines
"
25463,LMGP01011607,"Diacylglycerophosphocholines
"
25464,LMGP01011608,"Diacylglycerophosphocholines
"
25465,LMGP01010904,"Diacylglycerophosphocholines
"
25466,LMGP01011609,"Diacylglycerophosphocholines
"
25467,CHEBI:74671,"phosphatidylcholine 38:5
"
25467,LMGP01010905,"Diacylglycerophosphocholines
"
25468,LMGP01012165,"Diacylglycerophosphocholines
"
25469,LMGP01010907,"Diacylglycerophosphocholines
"
25470,LMGP01010909,"Diacylglycerophosphocholines
"
25471,LMGP01012166,"Diacylglycerophosphocholines
"
25472,LMGP01011612,"Diacylglycerophosphocholines
"
25473,LMGP01011613,"Diacylglycerophosphocholines
"
25477,LMGP01010915,"Diacylglycerophosphocholines
"
25478,LMGP01012167,"Diacylglycerophosphocholines
"
25484,LMGP01011617,"Diacylglycerophosphocholines
"
25485,LMGP01011618,"Diacylglycerophosphocholines
"
25486,LMGP01010932,"Diacylglycerophosphocholines
"
25487,LMGP01011620,"Diacylglycerophosphocholines
"
25488,LMGP01010935,"Diacylglycerophosphocholines
"
25489,LMGP01012168,"Diacylglycerophosphocholines
"
25490,LMGP01011624,"Diacylglycerophosphocholines
"
25491,LMGP01010937,"Diacylglycerophosphocholines
"
25492,LMGP01012170,"Diacylglycerophosphocholines
"
25493,LMGP01011625,"Diacylglycerophosphocholines
"
25494,LMGP01011626,"Diacylglycerophosphocholines
"
25495,LMGP01011627,"Diacylglycerophosphocholines
"
25496,LMGP01011630,"Diacylglycerophosphocholines
"
25497,LMGP01011631,"Diacylglycerophosphocholines
"
25498,LMGP01011632,"Diacylglycerophosphocholines
"
25499,LMGP01011633,"Diacylglycerophosphocholines
"
25502,LMGP01011634,"Diacylglycerophosphocholines
"
25503,LMGP01011636,"Diacylglycerophosphocholines
"
25504,LMGP01012172,"Diacylglycerophosphocholines
"
25505,LMGP01011638,"Diacylglycerophosphocholines
"
25506,LMGP01011639,"Diacylglycerophosphocholines
"
25510,LMGP01012173,"Diacylglycerophosphocholines
"
25516,LMGP01011642,"Diacylglycerophosphocholines
"
25518,LMGP01011644,"Diacylglycerophosphocholines
"
25519,LMGP01011646,"Diacylglycerophosphocholines
"
25520,LMGP01011647,"Diacylglycerophosphocholines
"
25521,LMGP01011651,"Diacylglycerophosphocholines
"
25522,LMGP01012174,"Diacylglycerophosphocholines
"
25523,LMGP01011652,"Diacylglycerophosphocholines
"
25525,LMGP01011654,"Diacylglycerophosphocholines
"
25527,LMGP01011656,"Diacylglycerophosphocholines
"
25528,LMGP01011659,"Diacylglycerophosphocholines
"
25529,LMGP01011660,"Diacylglycerophosphocholines
"
25530,LMGP01011661,"Diacylglycerophosphocholines
"
25532,LMGP01011662,"Diacylglycerophosphocholines
"
25536,LMGP01011666,"Diacylglycerophosphocholines
"
25537,LMGP01012176,"Diacylglycerophosphocholines
"
25538,LMGP01011668,"Diacylglycerophosphocholines
"
25539,LMGP01011669,"Diacylglycerophosphocholines
"
25544,LMGP01012177,"Diacylglycerophosphocholines
"
25549,LMGP01011673,"Diacylglycerophosphocholines
"
25550,LMGP01011674,"Diacylglycerophosphocholines
"
25551,LMGP01011675,"Diacylglycerophosphocholines
"
25552,LMGP01011677,"Diacylglycerophosphocholines
"
25553,LMGP01011678,"Diacylglycerophosphocholines
"
25554,LMGP01011682,"Diacylglycerophosphocholines
"
25555,LMGP01012178,"Diacylglycerophosphocholines
"
25556,LMGP01010955,"Diacylglycerophosphocholines
"
25557,LMGP01011683,"Diacylglycerophosphocholines
"
25558,LMGP01011684,"Diacylglycerophosphocholines
"
25559,LMGP01010956,"Diacylglycerophosphocholines
"
25618,CHEBI:75294,"phosphatidylcholine 36:0
"
25618,LMGP01011002,"Diacylglycerophosphocholines
"
25650,LMGP01011809,"Diacylglycerophosphocholines
"
26169,LMGP01011163,"Diacylglycerophosphocholines
"
26174,LMGP02010352,"Diacylglycerophosphoethanolamines
"
26252,LMGP02010463,"Diacylglycerophosphoethanolamines
"
26276,CHEBI:73127,"1,2-diacyl-sn-glycero-3-phosphoethanolamine
"
26276,LMGP02010037,"Diacylglycerophosphoethanolamines
"
26278,CHEBI:73126,"1,2-diacyl-sn-glycero-3-phosphoethanolamine
"
26278,LMGP02011225,"Diacylglycerophosphoethanolamines
"
26412,CHEBI:74986,"phosphatidylethanolamine 36:2
"
26412,LMGP02010052,"Diacylglycerophosphoethanolamines
"
27517,CHEBI:27595,"prostaglandins F
"
27517,C05959,"Prostaglandins
"
27517,LMFA03010036,"Prostaglandins
"
27528,CHEBI:15559,"oxoicosatetraenoic acid
"
27528,C04577,"Hydroxy/hydroperoxyeicosatetraenoic acids
"
27528,LMFA03060051,"Hydroxy/hydroperoxyeicosatetraenoic acids
"
27628,CHEBI:73961,"benzoic acids
beta-D-glucosiduronic acid
"
27631,CHEBI:32636,"beta-D-glucosiduronic acid
"
27662,CHEBI:71003,"carboxylic ester
beta-D-glucosiduronic acid
"
27668,LMST05010033,"Glucuronides
"
27679,LMST05010031,"Glucuronides
"
27685,LMST01020009,"Steryl esters
"
27692,CHEBI:72865,"icosatrienoic acid
"
27692,LMFA01030381,"Unsaturated fatty acids
"
27696,CHEBI:72998,"lysophosphatidylcholine 16:0
"
27696,LMGP01050018,"Monoacylglycerophosphocholines
"
27698,CHEBI:73858,"1-O-acyl-sn-glycero-3-phosphocholine(1+)
lysophosphatidylcholine 18:0
"
27698,LMGP01050026,"Monoacylglycerophosphocholines
"
27704,CHEBI:74968,"1-O-acyl-sn-glycero-3-phosphocholine
"
27704,LMGP01050045,"Monoacylglycerophosphocholines
"
27721,CHEBI:73850,"lysophosphatidylcholine P-16:0
"
27721,LMGP01070006,"1Z-alkenylglycerophosphocholines
"
27880,LMGP02010337,"Diacylglycerophosphoethanolamines
"
27915,LMGP04010038,"Diacylglycerophosphoglycerols
"
27947,CHEBI:75385,"1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)
"
27947,LMGP04010985,"Diacylglycerophosphoglycerols
"
28028,CHEBI:16562,"monocarboxylic acid amide
"
28028,CPD-238,"a small molecule
"
28033,CHEBI:44680,"3-oxo monocarboxylic acid
oxo fatty acid
"
28033,LMFA01060017,"Oxo fatty acids
"
28035,CHEBI:37157,"3-oxo monocarboxylic acid
oxo fatty acid
"
28035,LMFA01060028,"Oxo fatty acids
"
28039,CHEBI:37162,"2-dodecenoic acid
"
28039,LMFA01030788,"Unsaturated fatty acids
"
28042,CHEBI:37271,"2-tetradecenoic acid
"
28042,LMFA01030047,"Unsaturated fatty acids
"
28044,CHEBI:38247,"3-hydroxypalmitic acid
"
28044,LMFA01050366,"Hydroxy fatty acids
"
28045,CHEBI:37252,"alpha,beta-unsaturated monocarboxylic acid
hexadecenoic acid
"
28045,LMFA01030054,"Unsaturated fatty acids
"
28048,CHEBI:68444,"1-methylxanthine
"
28048,C16358,"Purine alkaloids
"
28048,CPD-9025,"a small molecule
"
28049,CHEBI:68449,"oxopurine
"
28049,C16356,"Purine alkaloids
"
28049,CPD-12483,"a small molecule
"
28051,CHEBI:32643,"formamidopyrimidine
"
28055,CHEBI:16503,"selenium hydride
mononuclear parent hydride
"
28055,CPD-678,"a small molecule
"
28056,CHEBI:17960,"aldehydic acid
"
28064,CHEBI:18212,"selenium oxoanion
"
28070,CHEBI:76076,"lysophosphatidylcholine 18:0
"
28070,LMGP01050076,"Monoacylglycerophosphocholines
"
28073,CHEBI:75550,"1-acyl-sn-glycerol
1-monostearoylglycerol
"
28080,CHEBI:78163,"1-alkylglycerone 3-phosphate
"
28088,CHEBI:50038,"L-lysine derivative
"
28116,CHEBI:16074,"3-oxo steroid
"
28116,LMST01010205,"Cholesterol and derivatives
"
28117,CHEBI:37525,"threonine derivative
O-phosphoamino acid
"
28245,LMGP02030019,"1-(1Z-alkenyl),2-acylglycerophosphoethanolamines
"
28413,CHEBI:75456,"2-monoglyceride
"
28415,CHEBI:75457,"2-monoglyceride
"
28444,CHEBI:75561,"1-acyl-sn-glycerol
1-monolinolein
"
28473,CHEBI:18083,"methyladenine
"
28473,1-METHYLADENINE,"a small molecule
"
28474,CHEBI:38635,"methyladenine
"
28474,3-Methyl-Adenines,"a purine base
"
28475,CHEBI:39992,"aminopyrimidine
pyrimidone
"
28479,CHEBI:16495,"3-oxo Delta(7)-steroid
"
28479,C04453,"Cholesterol and derivatives
"
28479,LMST01010208,"Cholesterol and derivatives
"
28482,CHEBI:28921,"methyladenine
"
28482,CPD-13320,"a purine base
"
28486,C15492,"Retinoids
"
28487,CHEBI:29866,"arsenite ion
"
28488,CHEBI:68616,"N-acylglycine
"
28490,CHEBI:16223,"arsenic oxoanion
"
28490,DIMETHYLARSINATE,"a small molecule
"
28491,CHEBI:62197,"S-farnesyl-L-cysteine
"
28492,CHEBI:28181,"2',3'-cyclic purine nucleotide
"
28492,C06194,"2',3'-Cyclic nucleotides
"
28493,CHEBI:17380,"3-hydroxykynurenine
"
28494,CHEBI:18202,"iditol
"
28495,CHEBI:16841,"polyazaalkane
"
28507,CHEBI:16418,"17,20-dihydroxypregn-4-en-3-one
"
28507,LMST02030183,"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives
"
28508,CHEBI:16475,"histidine derivative
"
28509,CHEBI:17144,"histidine derivative
"
28511,CHEBI:28643,"hydroxypyrimidine
aminopyrimidine
formamidopyrimidine
"
28518,CHEBI:63905,"indoles
"
28519,CHEBI:73845,"dipeptide
"
28527,CHEBI:15867,"xylonolactone
"
28556,LMGL03012906,"Triacylglycerols
"
28569,CHEBI:68455,"N-acylglycine
"
28570,CHEBI:68555,"phenols
arenesulfonic acid
benzoic acids
"
28571,CHEBI:40957,"bicine
"
28576,CHEBI:17201,"dipeptide
"
28577,CHEBI:16241,"D-arabinose 5-phosphate
"
28578,CHEBI:73705,"dipeptide
"
28579,CHEBI:73707,"dipeptide
"
28582,CHEBI:63154,"N-acetyl-D-mannosamine
"
28583,CHEBI:15573,"phosphonic acids
primary amino compound
"
28587,CHEBI:24786,"glycine derivative
amino dicarboxylic acid
"
28588,CHEBI:61058,"L-tyrosine derivative
"
28589,CHEBI:17786,"N-acetyl-L-amino acid
L-leucine derivative
"
28592,CHEBI:67045,"dihydroceramide
"
28592,LMSP02020016,"N-acylsphinganines (dihydroceramides)
"
28593,CHEBI:67042,"dihydroceramide
"
28593,LMSP02020001,"N-acylsphinganines (dihydroceramides)
"
28594,CHEBI:67033,"organic molecular entity
dihydroceramide
"
28594,LMSP02020008,"N-acylsphinganines (dihydroceramides)
"
28597,CHEBI:67027,"dihydroceramide
"
28597,LMSP02020009,"N-acylsphinganines (dihydroceramides)
"
28598,CHEBI:67021,"dihydroceramide
"
28598,LMSP02020010,"N-acylsphinganines (dihydroceramides)
"
28601,CHEBI:52961,"dihydroceramide
"
28601,LMSP02020012,"N-acylsphinganines (dihydroceramides)
"
28604,CHEBI:52962,"dihydroceramide
"
28604,LMSP02020014,"N-acylsphinganines (dihydroceramides)
"
28941,CHEBI:15613,"L-lysine derivative
beta-amino acid
diamino acid
"
28942,CHEBI:15616,"beta-amino acid
diamino acid
"
28955,CHEBI:42724,"amphetamine
"
28958,CHEBI:27713,"3-oxo monocarboxylic acid
delta-amino acid
"
28958,C03656,"Oxo fatty acids
"
28958,LMFA01060173,"Oxo fatty acids
"
28959,CHEBI:49252,"aliphatic sulfide
enone
"
28960,CHEBI:51824,"primary aliphatic amine
secondary aliphatic amine
alpha-CH2-containing aldehyde
"
28969,CHEBI:1467,"oxo dicarboxylic acid
"
28970,CHEBI:28376,"acetamides
2-oxo monocarboxylic acid
"
28971,CHEBI:17534,"epsilon-amino acid
2-oxo monocarboxylic acid
"
28974,CHEBI:57885,"ammonium betaine
"
28974,3-DE-H-CARNITINE,"a small molecule
"
28976,CHEBI:43468,"3-isopropylmalic acid
"
28980,CHEBI:49260,"amino dicarboxylic acid
"
28992,CHEBI:2024,"acetamides
"
28994,CHEBI:17614,"tetrahydropteroyltri-L-glutamate
"
29002,C04216,"Polyterpenoids
"
29003,C01230,"Polyterpenoids
"
29004,CHEBI:64860,"triamine
polyazaalkane
"
29005,CHEBI:18231,"arsenic oxoacid
"
29009,CHEBI:17333,"5-[(1-carboxyethenyl)oxy]-6-hydroxycyclohexa-1,3-diene-1-carboxylic acid
"
29013,CHEBI:16522,"zeatin
"
29016,CHEBI:17805,"imidazoles
sn-glycerol 3-phosphates
"
29017,CHEBI:27708,"dialkyl phosphate
"
29023,CHEBI:23808,"methylarsinous acid
"
29023,DIMETHYLARSINOUS-ACID,"a small molecule
"
29026,CHEBI:74684,"primary amine
benzoquinones
"
29033,CHEBI:4798,"catechols
monocarboxylic acid amide
nitrile
"
29035,CHEBI:42383,"monoalkyl phosphate
"
29036,CHEBI:48005,"gamma-glutamylputrescine
"
29037,C04217,"Acyclic sesterterpenoids
Polyterpenoids
"
29039,CHEBI:39153,"aldehydic acid
omega-oxo fatty acid
oxopentanoic acid
"
29039,LMFA01060161,"Oxo fatty acids
"
29042,CHEBI:16426,"imidazoles
oxoalkyl phosphate
"
29044,CHEBI:16382,"halide anion
monoatomic iodine
"
29044,CPD-387,"an anion
an iodide
"
29046,CHEBI:17275,"dicarboxylic acid
"
29049,CHEBI:72620,"N-glycosyl compound
furans
6-alkylaminopurine
"
29050,CHEBI:27407,"furans
6-aminopurines
"
29050,CPD-4609,"a small molecule
"
29051,CHEBI:73472,"substituted aniline
primary amino compound
aromatic ketone
"
29054,CHEBI:537519,"amino-acid betaine
"
29056,CHEBI:64032,"N-(long-chain-acyl)ethanolamine
"
29056,LMFA08040004,"N-acyl ethanolamines (endocannabinoids)
"
29060,CHEBI:29852,"one-carbon compound
organoarsonic acid
arsonic acids
"
29060,C07294,"Arsenical herbicides
"
29066,CHEBI:15737,"N-methylglycine
"
29076,CHEBI:39949,"phosphorus oxoacid
acyclic phosphorus acid anhydride
"
29077,CHEBI:16666,"oxo dicarboxylic acid
"
29082,CHEBI:17420,"tetrahydropteroyltri-L-glutamate
"
29083,CHEBI:17434,"sulfonium compound
"
29083,TRIMETHYLSULFONIUM,"a cation
"
29088,CHEBI:16085,"UDP-D-galacturonic acid
"
29094,CHEBI:46958,"aralkylamino compound
"
29110,CHEBI:59265,"long-chain fatty acid
monounsaturated fatty acid
"
29110,LMFA01030057,"Unsaturated fatty acids
"
29112,LMGP03010028,"Diacylglycerophosphoserines
"
29138,CHEBI:34086,"3-sn-phosphatidyl-L-serine
"
29138,LMGP03010024,"Diacylglycerophosphoserines
"
29166,CHEBI:75106,"3-sn-phosphatidyl-L-serine
"
29166,LMGP03010959,"Diacylglycerophosphoserines
"
29167,CHEBI:75101,"3-sn-phosphatidyl-L-serine
"
29167,LMGP03010881,"Diacylglycerophosphoserines
"
29168,CHEBI:75103,"3-sn-phosphatidyl-L-serine
"
29168,LMGP03010034,"Diacylglycerophosphoserines
"
29169,CHEBI:60568,"3-sn-phosphatidyl-L-serine
"
29169,LMGP03010030,"Diacylglycerophosphoserines
"
29170,CHEBI:75096,"3-sn-phosphatidyl-L-serine
"
29170,LMGP03010958,"Diacylglycerophosphoserines
"
29263,CHEBI:62922,"myo-inositol pentakisphosphate
"
29278,CHEBI:63977,"12-HHTrE
"
29278,LMFA03050002,"Hydroxy/hydroperoxyeicosatrienoic acids
"
29331,CHEBI:17947,"4-oxo monocarboxylic acid
2-hydroxy monocarboxylic acid
5-hydroxy monocarboxylic acid
4-hydroxy monocarboxylic acid
"
29347,CHEBI:17869,"medium-chain fatty acid
straight-chain fatty acid
omega-hydroxy fatty acid
6-hydroxy monocarboxylic acid
"
29347,C06103,"Hydroxy fatty acids
"
29347,LMFA01050015,"Hydroxy fatty acids
"
29358,CHEBI:30322,"monocarboxylic acid amide
alpha-CH2-containing aldehyde
"
29358,CPD-10687,"an aldehyde
"
29372,CHEBI:48007,"imine
"
29384,CHEBI:29034,"iron cation
monoatomic trication
"
29384,FE+3,"a cation
"
29387,CHEBI:28736,"hydroxykynurenamine
"
29406,CHEBI:74433,"N-acylglycine
"
29423,LMFA08020079,"N-acyl amines
"
29424,CHEBI:27827,"organophosphate insecticide
aryl dialkyl phosphate
"
29424,PARAOXON,"a small molecule
"
29444,CHEBI:64557,"sinapyl alcohol
"
29444,C02325,"Sinapate derivatives
"
29449,LMFA08040051,"N-acyl ethanolamines (endocannabinoids)
"
29451,CHEBI:64183,"polyprenylhydroquinone
ubiquinol
"
29471,CPD-12574,"a small molecule
"
29473,CHEBI:73959,"methylhypoxanthine
"
29489,CHEBI:1784,"aminobiphenyl
"
29504,CHEBI:15968,"guanidines
"
29505,CPD0-1675,"a small molecule
"
29506,CHEBI:74096,"acylcholine
"
29517,CHEBI:47040,"lipid As
"
29518,CHEBI:68500,"N-acylglycine
"
29523,CHEBI:74430,"N-acylglycine
"
29524,CHEBI:74441,"N-acylglycine
"
29525,CHEBI:74439,"N-acylglycine
"
29526,CHEBI:74438,"N-acylglycine
"
29529,CHEBI:68552,"N-acylglycine
"
29536,LMFA08020077,"N-acyl amines
"
29538,CHEBI:49296,"2-hexenedioic acid
"
29538,LMFA01170070,"Dicarboxylic acids
"
29541,LMFA05000171,"Fatty alcohols
"
29542,CHEBI:74437,"N-acylglycine
"
29582,CHEBI:74482,"phosphatidylcholine O-38:0
"
